ACCOUNT_NUMBER,MPXN,FUEL_TYPE,METER_SERIAL_NUMBER,METER_TYPE,METER_STATUS,EFFECTIVE_FROM,EFFECTIVE_TO,IS_CURRENT
6000048157,6664445589,Gas,MTR93994810,Traditional,Faulty,2025-03-31,2025-05-17,False
6000048157,6664445589,Gas,MTR93994810,Traditional,Active (Replaced),2025-05-17,9999-12-31,True
6000008886,5369546790,Gas,MTR51059194,Traditional,Active,2025-04-20,9999-12-31,True
6000024249,4852019497,Gas,MTR74665990,Traditional,Active,2023-05-18,2025-12-12,False
6000024249,4852019497,Gas,MTR74665990,Smart,Active,2025-12-12,9999-12-31,True
6000018882,9917162201,Gas,MTR64802867,Smart,Active,2023-11-27,9999-12-31,True
6000017967,3664366117,Gas,MTR17812801,Smart,Active,2025-01-18,9999-12-31,True
6000020919,5408862968,Gas,MTR24051521,Traditional,Active,2025-04-09,9999-12-31,True
6000028739,7677580578,Gas,MTR32786735,Traditional,Active,2024-03-10,9999-12-31,True
6000001788,4283770526,Gas,MTR52628570,Smart,Active,2025-12-02,9999-12-31,True
6000025926,607474768,Gas,MTR31965883,Traditional,Active,2025-03-04,9999-12-31,True
6000007339,315041946,Gas,MTR37157627,Smart,Active,2023-12-25,9999-12-31,True
6000031973,1256576614,Gas,MTR60779487,Traditional,Active,2025-08-13,2025-11-11,False
6000031973,1256576614,Gas,MTR60779487,Smart,Active,2025-11-11,9999-12-31,True
6000027785,1076445977,Gas,MTR10000240,Traditional,Active,2025-02-15,2026-07-15,False
6000027785,1076445977,Gas,MTR10000240,Smart,Active,2026-07-15,9999-12-31,True
6000000396,4358991787,Gas,MTR31001683,Traditional,Active,2023-05-07,2024-10-08,False
6000000396,4358991787,Gas,MTR31001683,Smart,Active,2024-10-08,9999-12-31,True
6000008378,6808507190,Gas,MTR22376047,Smart,Active,2023-07-30,9999-12-31,True
6000027998,529127796,Gas,MTR40874167,Traditional,Active,2025-01-26,9999-12-31,True
6000042302,1535861887,Gas,MTR64934405,Traditional,Active,2025-10-02,2026-03-04,False
6000042302,1535861887,Gas,MTR64934405,Smart,Active,2026-03-04,9999-12-31,True
6000004407,1238048945,Gas,MTR39644580,Traditional,Active,2024-01-13,2025-10-12,False
6000004407,1238048945,Gas,MTR39644580,Smart,Active,2025-10-12,9999-12-31,True
6000048375,9955492677,Gas,MTR74357549,Traditional,Active,2026-04-24,2026-06-15,False
6000048375,9955492677,Gas,MTR74357549,Smart,Active,2026-06-15,9999-12-31,True
6000037066,297338748,Gas,MTR78191426,Traditional,Active,2025-09-14,2026-07-16,False
6000037066,297338748,Gas,MTR78191426,Smart,Active,2026-07-16,9999-12-31,True
6000005560,3494382760,Gas,MTR32865589,Traditional,Active,2026-02-08,2026-07-16,False
6000005560,3494382760,Gas,MTR32865589,Smart,Active,2026-07-16,9999-12-31,True
6000036907,2809568316,Gas,MTR95668694,Traditional,Active,2024-08-09,2025-02-09,False
6000036907,2809568316,Gas,MTR95668694,Smart,Active,2025-02-09,9999-12-31,True
6000008341,3252891744,Gas,MTR78543706,Traditional,Active,2023-02-28,9999-12-31,True
6000026005,363773349,Gas,MTR23374007,Smart,Active,2024-12-03,9999-12-31,True
6000023516,9235970730,Gas,MTR88442404,Smart,Active,2023-01-12,9999-12-31,True
6000014446,1738173498,Gas,MTR72735404,Traditional,Active,2024-11-20,2026-04-03,False
6000014446,1738173498,Gas,MTR72735404,Smart,Active,2026-04-03,9999-12-31,True
6000025344,4551568090,Gas,MTR11508512,Smart,Active,2024-03-21,9999-12-31,True
6000028047,3352456198,Gas,MTR58873211,Traditional,Active,2024-10-30,2025-10-18,False
6000028047,3352456198,Gas,MTR58873211,Smart,Active,2025-10-18,9999-12-31,True
6000015502,2293791456,Gas,MTR42708155,Traditional,Active,2024-01-21,9999-12-31,True
6000042416,8885099809,Gas,MTR97040802,Smart,Active,2025-03-12,9999-12-31,True
6000043782,1177223988,Gas,MTR38303579,Traditional,Active,2023-05-17,9999-12-31,True
6000006429,8684072644,Gas,MTR16158321,Smart,Active,2026-07-04,9999-12-31,True
6000030960,3745213327,Gas,MTR25502238,Traditional,Active,2025-04-18,2025-12-06,False
6000030960,3745213327,Gas,MTR25502238,Smart,Active,2025-12-06,9999-12-31,True
6000000478,2693346819,Gas,MTR91486748,Smart,Active,2023-01-17,9999-12-31,True
6000049407,4125741983,Gas,MTR83849864,Smart,Active,2026-01-09,9999-12-31,True
6000048882,5883198269,Gas,MTR37954244,Smart,Active,2024-01-20,9999-12-31,True
6000045580,5606461773,Gas,MTR48633804,Traditional,Active,2023-01-27,2024-12-04,False
6000045580,5606461773,Gas,MTR48633804,Smart,Active,2024-12-04,9999-12-31,True
6000018933,2866123752,Gas,MTR51436700,Traditional,Active,2025-05-08,2026-03-14,False
6000018933,2866123752,Gas,MTR51436700,Smart,Active,2026-03-14,9999-12-31,True
6000026287,6517616594,Gas,MTR27081026,Traditional,Active,2026-02-24,9999-12-31,True
6000003844,6087250725,Gas,MTR78178242,Traditional,Active,2026-07-13,9999-12-31,True
6000048921,3000834226,Gas,MTR97290816,Traditional,Active,2024-08-08,9999-12-31,True
6000038256,9008817235,Gas,MTR63218043,Smart,Active,2023-11-21,9999-12-31,True
6000004713,5259422066,Gas,MTR60096952,Traditional,Active,2024-03-09,9999-12-31,True
6000048908,4277265383,Gas,MTR59516231,Smart,Active,2025-04-22,9999-12-31,True
6000009786,1208131429,Gas,MTR23254726,Smart,Active,2026-01-13,9999-12-31,True
6000019345,7470694448,Gas,MTR45857545,Smart,Active,2026-04-16,9999-12-31,True
6000023554,9845401917,Gas,MTR86232809,Traditional,Active,2026-06-30,9999-12-31,True
6000022934,4411074138,Gas,MTR82720025,Traditional,Active,2025-12-08,2026-06-29,False
6000022934,4411074138,Gas,MTR82720025,Smart,Active,2026-06-29,9999-12-31,True
6000037619,6618311464,Gas,MTR40564974,Traditional,Active,2023-08-22,2026-05-08,False
6000037619,6618311464,Gas,MTR40564974,Smart,Active,2026-05-08,9999-12-31,True
6000021679,2717820414,Gas,MTR11770607,Traditional,Active,2025-06-25,9999-12-31,True
6000000326,9014492301,Gas,MTR35520991,Traditional,Active,2024-12-11,2025-05-22,False
6000000326,9014492301,Gas,MTR35520991,Smart,Active,2025-05-22,9999-12-31,True
6000032472,7924495543,Gas,MTR50476652,Smart,Active,2022-12-23,9999-12-31,True
6000009674,5736547262,Gas,MTR29702123,Traditional,Active,2024-12-25,9999-12-31,True
6000010766,6488421223,Gas,MTR54698226,Traditional,Active,2025-05-01,9999-12-31,True
6000038321,3915011189,Gas,MTR76540204,Traditional,Active,2024-02-10,9999-12-31,True
6000027579,881188737,Gas,MTR96874123,Traditional,Active,2024-09-01,2024-12-27,False
6000027579,881188737,Gas,MTR96874123,Smart,Active,2024-12-27,9999-12-31,True
6000028329,3578742463,Gas,MTR89303935,Traditional,Active,2023-01-18,9999-12-31,True
6000046927,8054363398,Gas,MTR63642100,Traditional,Active,2025-07-21,2025-12-14,False
6000046927,8054363398,Gas,MTR63642100,Smart,Active,2025-12-14,9999-12-31,True
6000044980,775649221,Gas,MTR52763512,Traditional,Active,2024-07-10,9999-12-31,True
6000000924,7535672239,Gas,MTR87824793,Traditional,Active,2026-06-19,9999-12-31,True
6000020236,2746407091,Gas,MTR62816734,Traditional,Active,2025-01-01,9999-12-31,True
6000039789,8939907289,Gas,MTR37527382,Traditional,Active,2023-10-20,2025-03-11,False
6000039789,8939907289,Gas,MTR37527382,Smart,Active,2025-03-11,9999-12-31,True
6000002470,3073770785,Gas,MTR99943170,Smart,Active,2026-01-05,9999-12-31,True
6000036229,8693202057,Gas,MTR80667134,Smart,Active,2023-12-30,9999-12-31,True
6000022678,4333247970,Gas,MTR62878634,Traditional,Active,2023-11-04,9999-12-31,True
6000015172,3537684415,Gas,MTR60596045,Traditional,Active,2023-11-04,9999-12-31,True
6000021463,5090058803,Gas,MTR34862345,Smart,Active,2025-10-20,9999-12-31,True
6000045916,1033761638,Gas,MTR92543475,Traditional,Active,2022-07-27,2025-03-24,False
6000045916,1033761638,Gas,MTR92543475,Smart,Active,2025-03-24,9999-12-31,True
6000000430,9247400933,Gas,MTR50951974,Traditional,Active,2025-03-25,2025-10-28,False
6000000430,9247400933,Gas,MTR50951974,Smart,Active,2025-10-28,9999-12-31,True
6000003191,1074422969,Gas,MTR85160598,Smart,Active,2024-09-04,9999-12-31,True
6000033086,454505415,Gas,MTR68877746,Traditional,Active,2022-11-18,9999-12-31,True
6000001089,3243329699,Gas,MTR23384659,Traditional,Active,2026-05-02,9999-12-31,True
6000002162,9759274355,Gas,MTR92107922,Smart,Active,2026-07-06,9999-12-31,True
6000006215,7985598357,Gas,MTR77453922,Traditional,Active,2024-01-10,9999-12-31,True
6000019895,3973831298,Gas,MTR84027333,Traditional,Active,2024-03-13,2025-06-05,False
6000019895,3973831298,Gas,MTR84027333,Smart,Active,2025-06-05,9999-12-31,True
6000025671,8871989094,Gas,MTR41313943,Smart,Active,2026-01-05,9999-12-31,True
6000028630,954327915,Gas,MTR31116434,Traditional,Active,2024-04-24,9999-12-31,True
6000014937,4183034899,Gas,MTR48179701,Smart,Active,2024-02-08,9999-12-31,True
6000014531,5214324436,Gas,MTR38550008,Traditional,Active,2022-07-27,2024-09-13,False
6000014531,5214324436,Gas,MTR38550008,Smart,Active,2024-09-13,9999-12-31,True
6000045275,683139724,Gas,MTR39408181,Traditional,Active,2022-08-22,2025-08-12,False
6000045275,683139724,Gas,MTR39408181,Smart,Active,2025-08-12,9999-12-31,True
6000010888,7191004451,Gas,MTR81467086,Smart,Active,2022-11-29,9999-12-31,True
6000005438,1097163381,Gas,MTR93876587,Traditional,Active,2024-02-07,2025-02-19,False
6000005438,1097163381,Gas,MTR93876587,Smart,Active,2025-02-19,9999-12-31,True
6000013623,8874215915,Gas,MTR62319653,Traditional,Active,2024-04-25,2026-03-29,False
6000013623,8874215915,Gas,MTR62319653,Smart,Active,2026-03-29,9999-12-31,True
6000045959,2866047135,Gas,MTR95788341,Traditional,Active,2024-07-27,2026-07-10,False
6000045959,2866047135,Gas,MTR95788341,Smart,Active,2026-07-10,9999-12-31,True
6000030406,6888354821,Gas,MTR26210391,Traditional,Active,2024-08-22,2026-05-06,False
6000030406,6888354821,Gas,MTR26210391,Smart,Active,2026-05-06,9999-12-31,True
6000023769,8144263844,Gas,MTR50424973,Smart,Active,2022-08-30,9999-12-31,True
6000003298,5607776386,Gas,MTR74544220,Traditional,Active,2022-11-29,9999-12-31,True
6000015084,5851053017,Gas,MTR51994927,Smart,Active,2025-05-10,9999-12-31,True
6000025910,2963139632,Gas,MTR93253117,Traditional,Active,2023-07-05,9999-12-31,True
6000038276,1082537606,Gas,MTR82905922,Traditional,Active,2024-06-20,9999-12-31,True
6000034057,8741564595,Gas,MTR62431932,Traditional,Active,2024-09-03,2026-04-17,False
6000034057,8741564595,Gas,MTR62431932,Smart,Active,2026-04-17,9999-12-31,True
6000044584,3078801006,Gas,MTR58191075,Traditional,Active,2024-01-03,9999-12-31,True
6000032283,6842805611,Gas,MTR46780473,Traditional,Active,2025-01-12,2025-01-15,False
6000032283,6842805611,Gas,MTR46780473,Traditional,Faulty,2025-01-15,2025-03-02,False
6000032283,6842805611,Gas,MTR46780473,Traditional,Active (Replaced),2025-03-02,9999-12-31,True
6000036651,7315936359,Gas,MTR99158559,Smart,Active,2026-01-01,9999-12-31,True
6000043761,6574182218,Gas,MTR37292216,Smart,Active,2024-10-28,9999-12-31,True
6000027774,4835722496,Gas,MTR75735336,Traditional,Active,2024-05-29,2025-03-24,False
6000027774,4835722496,Gas,MTR75735336,Smart,Active,2025-03-24,9999-12-31,True
6000014402,5816678597,Gas,MTR46981896,Traditional,Active,2024-11-21,9999-12-31,True
6000015708,2466538054,Gas,MTR79978410,Smart,Active,2023-05-23,9999-12-31,True
6000031426,3823160746,Gas,MTR95135454,Smart,Active,2026-03-30,9999-12-31,True
6000005001,771942727,Gas,MTR45299689,Traditional,Active,2023-04-10,2025-12-12,False
6000005001,771942727,Gas,MTR45299689,Smart,Active,2025-12-12,9999-12-31,True
6000001623,8727644342,Gas,MTR66546841,Smart,Active,2026-05-11,9999-12-31,True
6000010369,8770070607,Gas,MTR83444611,Smart,Active,2025-11-08,9999-12-31,True
6000044438,6414216407,Gas,MTR77048736,Traditional,Active,2026-07-10,9999-12-31,True
6000043164,8719875034,Gas,MTR22538045,Traditional,Active,2023-01-09,9999-12-31,True
6000011016,3369748326,Gas,MTR74758409,Traditional,Active,2024-01-07,2026-06-17,False
6000011016,3369748326,Gas,MTR74758409,Smart,Active,2026-06-17,9999-12-31,True
6000043403,675365575,Gas,MTR15654169,Smart,Active,2023-05-01,9999-12-31,True
6000027106,117976746,Gas,MTR35419493,Smart,Active,2024-08-06,9999-12-31,True
6000027195,5213782060,Gas,MTR68561266,Traditional,Active,2025-01-03,2025-10-15,False
6000027195,5213782060,Gas,MTR68561266,Smart,Active,2025-10-15,9999-12-31,True
6000041224,9342446793,Gas,MTR78207287,Smart,Active,2023-05-13,9999-12-31,True
6000002306,6207230470,Gas,MTR39585163,Traditional,Active,2026-02-05,9999-12-31,True
6000046178,2124566028,Gas,MTR28963703,Traditional,Active,2024-05-28,9999-12-31,True
6000048674,8907674244,Gas,MTR91972460,Traditional,Active,2022-09-27,2025-02-10,False
6000048674,8907674244,Gas,MTR91972460,Smart,Active,2025-02-10,9999-12-31,True
6000035285,1712731417,Gas,MTR67387358,Traditional,Active,2023-11-27,2026-06-27,False
6000035285,1712731417,Gas,MTR67387358,Smart,Active,2026-06-27,9999-12-31,True
6000016192,9166715638,Gas,MTR58161959,Smart,Active,2026-01-17,9999-12-31,True
6000007604,6712842844,Gas,MTR67068319,Smart,Active,2024-01-26,9999-12-31,True
6000012765,1463624727,Gas,MTR61876060,Traditional,Active,2024-09-14,2026-06-18,False
6000012765,1463624727,Gas,MTR61876060,Smart,Active,2026-06-18,9999-12-31,True
6000025833,4274872294,Gas,MTR17543686,Traditional,Active,2026-07-19,9999-12-31,True
6000021972,3750894520,Gas,MTR33166483,Traditional,Active,2024-05-11,2025-06-21,False
6000021972,3750894520,Gas,MTR33166483,Smart,Active,2025-06-21,9999-12-31,True
6000026270,6631416037,Gas,MTR77349658,Smart,Active,2026-05-08,9999-12-31,True
6000044608,8447739292,Gas,MTR70607016,Smart,Active,2023-06-17,9999-12-31,True
6000009445,8231957426,Gas,MTR86609104,Traditional,Active,2023-07-18,9999-12-31,True
6000025307,2844755263,Gas,MTR37287478,Smart,Active,2024-12-05,9999-12-31,True
6000002523,6047000093,Gas,MTR96105658,Traditional,Active,2024-02-08,9999-12-31,True
6000011005,9805058735,Gas,MTR12062398,Traditional,Active,2026-05-22,9999-12-31,True
6000035445,8741108535,Gas,MTR98172851,Traditional,Active,2024-05-16,9999-12-31,True
6000035747,5199904943,Gas,MTR78752128,Traditional,Active,2025-01-26,9999-12-31,True
6000019127,8786157444,Gas,MTR11460253,Smart,Active,2023-07-17,9999-12-31,True
6000030314,100397953,Gas,MTR24773978,Smart,Active,2022-09-24,9999-12-31,True
6000042340,6578042418,Gas,MTR17350000,Traditional,Active,2022-09-06,9999-12-31,True
6000015757,3988863657,Gas,MTR79078021,Traditional,Active,2023-01-10,9999-12-31,True
6000024985,7522524713,Gas,MTR19775760,Smart,Active,2025-08-12,9999-12-31,True
6000031572,4004733921,Gas,MTR70845407,Smart,Active,2026-01-31,9999-12-31,True
6000003579,484103553,Gas,MTR85968324,Traditional,Active,2024-12-19,2025-07-05,False
6000003579,484103553,Gas,MTR85968324,Smart,Active,2025-07-05,9999-12-31,True
6000039775,7449952304,Gas,MTR51318999,Traditional,Active,2025-05-18,9999-12-31,True
6000032922,1535649005,Gas,MTR58789822,Smart,Active,2026-07-26,9999-12-31,True
6000003275,5754459841,Gas,MTR57138987,Smart,Active,2026-03-21,9999-12-31,True
6000047374,55305405,Gas,MTR23057521,Traditional,Active,2024-12-25,2025-02-16,False
6000047374,55305405,Gas,MTR23057521,Smart,Active,2025-02-16,9999-12-31,True
6000016862,3970294570,Gas,MTR65312958,Traditional,Active,2025-08-22,9999-12-31,True
6000023272,6839202442,Gas,MTR16043500,Smart,Active,2025-09-14,9999-12-31,True
6000040640,1133025618,Gas,MTR38228212,Traditional,Active,2024-09-05,9999-12-31,True
6000021051,2613640335,Gas,MTR46698012,Smart,Active,2026-03-13,9999-12-31,True
6000006203,7541342812,Gas,MTR70109561,Traditional,Active,2024-05-01,9999-12-31,True
6000007901,5077513964,Gas,MTR49747522,Traditional,Active,2023-10-25,9999-12-31,True
6000044522,2293096565,Gas,MTR86282779,Traditional,Active,2024-03-20,9999-12-31,True
6000001927,7391934263,Gas,MTR61465584,Smart,Active,2025-01-02,9999-12-31,True
6000047983,1999577178,Gas,MTR26720866,Smart,Active,2024-04-28,9999-12-31,True
6000000481,5802467976,Gas,MTR40504515,Traditional,Active,2022-08-26,2025-07-07,False
6000000481,5802467976,Gas,MTR40504515,Smart,Active,2025-07-07,9999-12-31,True
6000008103,9271118544,Gas,MTR33717551,Traditional,Active,2023-06-13,9999-12-31,True
6000039673,8404671177,Gas,MTR38264091,Traditional,Active,2024-08-09,9999-12-31,True
6000012038,4917776276,Gas,MTR29207549,Traditional,Active,2025-04-06,9999-12-31,True
6000016627,652978002,Gas,MTR99132102,Traditional,Active,2024-11-24,9999-12-31,True
6000044703,4586638624,Gas,MTR27021085,Smart,Active,2024-09-02,9999-12-31,True
6000035983,7804886443,Gas,MTR59941176,Traditional,Active,2026-07-03,9999-12-31,True
6000009060,8016838832,Gas,MTR55749593,Traditional,Active,2023-09-11,9999-12-31,True
6000034059,1498214215,Gas,MTR89297926,Traditional,Active,2025-03-03,2026-05-22,False
6000034059,1498214215,Gas,MTR89297926,Smart,Active,2026-05-22,9999-12-31,True
6000013443,8514964627,Gas,MTR41722004,Traditional,Active,2024-09-28,9999-12-31,True
6000001695,1484461529,Gas,MTR17929423,Smart,Active,2026-06-03,9999-12-31,True
6000031981,4029077937,Gas,MTR42716277,Smart,Active,2023-06-30,9999-12-31,True
6000023480,8379350767,Gas,MTR43704110,Traditional,Active,2023-11-23,2025-09-22,False
6000023480,8379350767,Gas,MTR43704110,Smart,Active,2025-09-22,9999-12-31,True
6000024346,131083278,Gas,MTR70266665,Traditional,Active,2023-04-05,9999-12-31,True
6000016701,8782898414,Gas,MTR26050374,Smart,Active,2024-12-09,9999-12-31,True
6000001578,1918594708,Gas,MTR93452606,Smart,Active,2026-03-26,9999-12-31,True
6000008535,5155665099,Gas,MTR10570353,Traditional,Active,2025-07-04,9999-12-31,True
6000003165,260519304,Gas,MTR64176230,Traditional,Active,2023-03-29,9999-12-31,True
6000031990,1579074624,Gas,MTR97249267,Traditional,Active,2022-12-13,2024-09-07,False
6000031990,1579074624,Gas,MTR97249267,Smart,Active,2024-09-07,9999-12-31,True
6000038990,6452906029,Gas,MTR76110055,Traditional,Active,2023-12-05,9999-12-31,True
6000048961,9896148076,Gas,MTR23548886,Smart,Active,2022-11-23,9999-12-31,True
6000042466,2525246649,Gas,MTR87959606,Traditional,Active,2022-12-23,2025-01-29,False
6000042466,2525246649,Gas,MTR87959606,Smart,Active,2025-01-29,9999-12-31,True
6000035155,3285783867,Gas,MTR54560750,Traditional,Active,2023-05-10,9999-12-31,True
6000047798,7976640893,Gas,MTR78846492,Traditional,Active,2024-09-16,9999-12-31,True
6000009008,7989199751,Gas,MTR60595616,Traditional,Active,2026-01-09,9999-12-31,True
6000027904,7568857086,Gas,MTR53926146,Traditional,Active,2023-01-17,2024-11-29,False
6000027904,7568857086,Gas,MTR53926146,Smart,Active,2024-11-29,9999-12-31,True
6000007171,2800591860,Gas,MTR42858358,Traditional,Active,2025-07-24,2026-01-02,False
6000007171,2800591860,Gas,MTR42858358,Smart,Active,2026-01-02,9999-12-31,True
6000008640,3699711751,Gas,MTR55664026,Smart,Active,2023-09-04,9999-12-31,True
6000046449,7692339076,Gas,MTR76126873,Smart,Active,2022-11-01,9999-12-31,True
6000014684,9756812660,Gas,MTR11180779,Traditional,Active,2023-06-10,2025-01-14,False
6000014684,9756812660,Gas,MTR11180779,Smart,Active,2025-01-14,9999-12-31,True
6000044642,4704343090,Gas,MTR77480669,Traditional,Active,2023-07-22,9999-12-31,True
6000025504,1322728432,Gas,MTR11148506,Smart,Active,2022-11-10,9999-12-31,True
6000037958,3021397950,Gas,MTR27584524,Smart,Active,2024-07-12,2025-01-17,False
6000037958,3021397950,Gas,MTR27584524,Smart,Faulty,2025-01-17,2025-03-10,False
6000037958,3021397950,Gas,MTR27584524,Smart,Active (Replaced),2025-03-10,9999-12-31,True
6000015948,3506254166,Gas,MTR82822230,Smart,Active,2023-01-29,9999-12-31,True
6000023914,2891576762,Gas,MTR94588272,Traditional,Active,2023-10-23,2024-10-20,False
6000023914,2891576762,Gas,MTR94588272,Smart,Active,2024-10-20,9999-12-31,True
6000005416,5354082780,Gas,MTR61188273,Traditional,Active,2022-09-26,9999-12-31,True
6000047928,6312984980,Gas,MTR89798342,Traditional,Active,2024-02-12,2025-12-17,False
6000047928,6312984980,Gas,MTR89798342,Smart,Active,2025-12-17,9999-12-31,True
6000014734,5793636948,Gas,MTR72165310,Traditional,Active,2022-12-12,2025-05-06,False
6000014734,5793636948,Gas,MTR72165310,Smart,Active,2025-05-06,9999-12-31,True
6000021346,5380862495,Gas,MTR54924190,Traditional,Active,2023-02-07,9999-12-31,True
6000010190,993310481,Gas,MTR39154741,Traditional,Active,2025-11-11,2026-05-09,False
6000010190,993310481,Gas,MTR39154741,Smart,Active,2026-05-09,9999-12-31,True
6000026163,919135831,Gas,MTR67635594,Traditional,Active,2023-04-12,9999-12-31,True
6000032537,9523338725,Gas,MTR39124224,Smart,Active,2025-02-14,9999-12-31,True
6000018228,2474977419,Gas,MTR57776339,Traditional,Active,2024-08-28,2025-05-16,False
6000018228,2474977419,Gas,MTR57776339,Smart,Active,2025-05-16,9999-12-31,True
6000029687,8269809960,Gas,MTR44268877,Traditional,Active,2023-10-29,9999-12-31,True
6000012151,9432748201,Gas,MTR24848353,Traditional,Active,2023-07-25,2026-06-29,False
6000012151,9432748201,Gas,MTR24848353,Smart,Active,2026-06-29,9999-12-31,True
6000031892,31248588,Gas,MTR74482830,Traditional,Active,2025-01-25,2026-04-07,False
6000031892,31248588,Gas,MTR74482830,Smart,Active,2026-04-07,9999-12-31,True
6000022548,2499733345,Gas,MTR53463956,Smart,Active,2025-11-12,9999-12-31,True
6000016912,8148362480,Gas,MTR12683129,Traditional,Active,2025-11-25,9999-12-31,True
6000015180,793471585,Gas,MTR75401183,Traditional,Active,2025-02-12,9999-12-31,True
6000038071,4122859319,Gas,MTR33550510,Traditional,Active,2022-09-29,2025-06-30,False
6000038071,4122859319,Gas,MTR33550510,Smart,Active,2025-06-30,9999-12-31,True
6000011152,8536577723,Gas,MTR98255056,Smart,Active,2025-12-06,9999-12-31,True
6000011676,3163177828,Gas,MTR44215321,Traditional,Active,2023-06-16,9999-12-31,True
6000026045,6357220422,Gas,MTR18371314,Traditional,Active,2024-01-14,9999-12-31,True
6000013311,2743901199,Gas,MTR19476157,Traditional,Active,2022-07-27,9999-12-31,True
6000027315,9655343083,Gas,MTR77202840,Smart,Active,2026-02-19,9999-12-31,True
6000024710,7811954801,Gas,MTR16676003,Smart,Active,2025-03-28,9999-12-31,True
6000029730,7106538161,Gas,MTR76714647,Traditional,Active,2022-12-05,2025-12-02,False
6000029730,7106538161,Gas,MTR76714647,Smart,Active,2025-12-02,9999-12-31,True
6000048597,6926489515,Gas,MTR42431265,Traditional,Active,2022-09-14,2024-11-16,False
6000048597,6926489515,Gas,MTR42431265,Smart,Active,2024-11-16,9999-12-31,True
6000027160,444457534,Gas,MTR68225639,Traditional,Active,2022-07-27,9999-12-31,True
6000039160,5681932414,Gas,MTR85532717,Traditional,Active,2024-03-13,2026-06-26,False
6000039160,5681932414,Gas,MTR85532717,Smart,Active,2026-06-26,9999-12-31,True
6000035287,3504481071,Gas,MTR35711810,Traditional,Active,2024-06-24,2025-08-02,False
6000035287,3504481071,Gas,MTR35711810,Smart,Active,2025-08-02,9999-12-31,True
6000015883,5818282744,Gas,MTR32214678,Smart,Active,2022-11-11,9999-12-31,True
6000027943,5070107375,Gas,MTR46313455,Traditional,Active,2023-06-01,2025-10-05,False
6000027943,5070107375,Gas,MTR46313455,Smart,Active,2025-10-05,9999-12-31,True
6000028657,8763528901,Gas,MTR43574457,Traditional,Active,2023-04-19,9999-12-31,True
6000007965,6250360380,Gas,MTR53511705,Smart,Active,2024-04-14,9999-12-31,True
6000045704,9806516991,Gas,MTR37026298,Smart,Active,2026-07-09,9999-12-31,True
6000039992,6659682812,Gas,MTR82193039,Traditional,Active,2023-03-28,9999-12-31,True
6000046109,6867446920,Gas,MTR59610086,Smart,Active,2025-07-09,9999-12-31,True
6000007951,8540866978,Gas,MTR63058776,Traditional,Active,2025-04-01,2026-01-04,False
6000007951,8540866978,Gas,MTR63058776,Smart,Active,2026-01-04,9999-12-31,True
6000042869,3869495315,Gas,MTR77268321,Smart,Active,2025-04-21,9999-12-31,True
6000030553,7853523074,Gas,MTR19898902,Traditional,Active,2024-08-15,9999-12-31,True
6000032646,6084469613,Gas,MTR41955993,Traditional,Active,2024-05-21,2024-09-08,False
6000032646,6084469613,Gas,MTR41955993,Smart,Active,2024-09-08,9999-12-31,True
6000039104,2824191824,Gas,MTR82437630,Traditional,Active,2025-09-21,2026-01-27,False
6000039104,2824191824,Gas,MTR82437630,Smart,Active,2026-01-27,9999-12-31,True
6000008406,9813763864,Gas,MTR69543320,Smart,Active,2024-10-30,9999-12-31,True
6000036163,5924184499,Gas,MTR59461534,Smart,Active,2025-06-17,9999-12-31,True
6000014053,167103106,Gas,MTR74141720,Traditional,Active,2024-04-25,2026-05-31,False
6000014053,167103106,Gas,MTR74141720,Smart,Active,2026-05-31,9999-12-31,True
6000021688,9394308046,Gas,MTR16915857,Traditional,Active,2023-05-30,2025-05-10,False
6000021688,9394308046,Gas,MTR16915857,Smart,Active,2025-05-10,9999-12-31,True
6000006532,7114102703,Gas,MTR63570035,Traditional,Active,2025-04-25,9999-12-31,True
6000003384,1774681801,Gas,MTR19427658,Smart,Active,2024-12-21,9999-12-31,True
6000013384,1302609832,Gas,MTR92999418,Traditional,Active,2023-06-05,9999-12-31,True
6000004341,961223949,Gas,MTR79541946,Traditional,Active,2022-12-03,9999-12-31,True
6000013111,4637766159,Gas,MTR93022759,Smart,Active,2023-07-06,9999-12-31,True
6000031035,5185779974,Gas,MTR55073022,Traditional,Active,2023-05-03,9999-12-31,True
6000002405,9569085368,Gas,MTR72577789,Traditional,Active,2026-03-27,9999-12-31,True
6000011274,7534022416,Gas,MTR26546196,Traditional,Active,2026-04-07,2026-07-09,False
6000011274,7534022416,Gas,MTR26546196,Smart,Active,2026-07-09,9999-12-31,True
6000022735,8109780269,Gas,MTR80555082,Traditional,Active,2024-07-31,2026-04-15,False
6000022735,8109780269,Gas,MTR80555082,Smart,Active,2026-04-15,9999-12-31,True
6000004593,5487282373,Gas,MTR70700105,Traditional,Active,2023-02-18,9999-12-31,True
6000006228,9430470910,Gas,MTR25336334,Traditional,Active,2023-10-22,2026-07-18,False
6000006228,9430470910,Gas,MTR25336334,Smart,Active,2026-07-18,9999-12-31,True
6000047542,8817893917,Gas,MTR85426718,Traditional,Active,2022-08-04,2025-11-06,False
6000047542,8817893917,Gas,MTR85426718,Smart,Active,2025-11-06,9999-12-31,True
6000021034,4282461674,Gas,MTR18404681,Smart,Active,2026-03-14,9999-12-31,True
6000003626,1731079973,Gas,MTR95504032,Smart,Active,2025-01-15,9999-12-31,True
