CALL_ID,ACCOUNT_NUMBER,CALL_DATE,CALL_DIRECTION,CALL_REASON,RELATED_COMPLAINT_ID,OUTCOME,AGENT_TEAM,CALL_DURATION_MINS
85403,6000000656,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
85404,6000024072,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
85405,6000047488,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,16
85406,6000048808,2026-03-20,Inbound,Payment / Direct Debit,26118.0,Escalated to Complaint,Collections,13
85407,6000017965,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85408,6000044781,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,15
85409,6000021282,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
85410,6000013296,2026-03-20,Inbound,Service - General,,Follow-up Required,Customer Service,23
85411,6000034464,2026-03-20,Inbound,Payment / Direct Debit,3470.0,Escalated to Complaint,Collections,21
85412,6000038635,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,3
85413,6000036197,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85414,6000007049,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,21
85415,6000025523,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,12
85416,6000033368,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,21
85417,6000027160,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,23
85418,6000026463,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,19
85419,6000043775,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
85420,6000003326,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,24
85421,6000045493,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,20
85422,6000017135,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,19
85423,6000043539,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,24
85424,6000001790,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,19
85425,6000023076,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,8
85426,6000036994,2026-03-20,Inbound,Service - General,,Information Provided,Customer Service,9
85427,6000007921,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
85428,6000049070,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,3
85429,6000019596,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
85430,6000046973,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,10
85431,6000022817,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,24
85432,6000023064,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,11
85433,6000006555,2026-03-20,Inbound,Payment / Direct Debit,36345.0,Escalated to Complaint,Collections,3
85434,6000049562,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,3
85435,6000034564,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,23
85436,6000031551,2026-03-20,Inbound,Service - General,2317.0,Escalated to Complaint,Customer Service,3
85437,6000027952,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,7
85438,6000018247,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85439,6000049553,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85440,6000008938,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,8
85441,6000035912,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,17
85442,6000039768,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,22
85443,6000018092,2026-03-20,Inbound,Service - General,41595.0,Escalated to Complaint,Customer Service,13
85444,6000025886,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,13
85445,6000049231,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
85446,6000000575,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85447,6000049952,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,18
85448,6000005398,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85449,6000018016,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85450,6000042191,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
85451,6000005142,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85452,6000047983,2026-03-20,Inbound,Service - General,,Resolved,Customer Service,3
85453,6000020311,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
85454,6000001046,2026-03-20,Inbound,Service - General,,Information Provided,Customer Service,11
85455,6000000602,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
85456,6000003715,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,24
85457,6000043553,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
85458,6000004811,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,13
85459,6000019464,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,11
85460,6000017261,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85461,6000042717,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,7
85462,6000034662,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,23
85463,6000043433,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,23
85464,6000006513,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
85465,6000003932,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,7
85466,6000036433,2026-03-20,Inbound,Service - General,13649.0,Escalated to Complaint,Customer Service,6
85467,6000014633,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,21
85468,6000001550,2026-03-20,Inbound,Service - General,,Follow-up Required,Customer Service,20
85469,6000005928,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,7
85470,6000034366,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,20
85471,6000032823,2026-03-20,Inbound,Service - General,12982.0,Escalated to Complaint,Customer Service,21
85472,6000001292,2026-03-20,Inbound,Payment / Direct Debit,35696.0,Escalated to Complaint,Collections,14
85473,6000024104,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
85474,6000047943,2026-03-20,Inbound,Service - General,41887.0,Escalated to Complaint,Customer Service,5
85475,6000027427,2026-03-20,Inbound,Service - General,39878.0,Escalated to Complaint,Customer Service,21
85476,6000027023,2026-03-20,Inbound,Service - General,,Information Provided,Customer Service,3
85477,6000003797,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85478,6000010999,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,23
85479,6000009243,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,17
85480,6000030556,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,13
85481,6000034627,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,15
85482,6000026785,2026-03-20,Inbound,Service - General,,Follow-up Required,Customer Service,16
85483,6000007417,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,15
85484,6000003153,2026-03-20,Inbound,Debt / Collections,34885.0,Escalated to Complaint,Collections,19
85485,6000000078,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,14
85486,6000004339,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,15
85487,6000005067,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,13
85488,6000043145,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,4
85489,6000021654,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,8
85490,6000027305,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
85491,6000030799,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
85492,6000012438,2026-03-20,Inbound,Service - General,,Resolved,Customer Service,16
85493,6000039095,2026-03-20,Inbound,Service - General,45279.0,Escalated to Complaint,Customer Service,6
85494,6000002831,2026-03-20,Inbound,Service - General,34227.0,Escalated to Complaint,Customer Service,16
85495,6000007470,2026-03-20,Inbound,Service - General,,Resolved,Customer Service,4
85496,6000046030,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85497,6000029194,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,10
85498,6000004337,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85499,6000048066,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,18
85500,6000024319,2026-03-20,Outbound,Debt / Collections,,No Answer,Collections,4
85501,6000007350,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
85502,6000037433,2026-03-20,Outbound,Debt / Collections,,Left Voicemail,Collections,15
85503,6000027801,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
85504,6000003122,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
85505,6000041204,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,22
85506,6000044763,2026-03-20,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,17
85507,6000037959,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85508,6000037937,2026-03-20,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
85509,6000027151,2026-03-20,Inbound,Payment / Direct Debit,23362.0,Escalated to Complaint,Collections,2
85510,6000017199,2026-03-20,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85511,6000015703,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,16
85512,6000000536,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,9
85513,6000028841,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,21
85514,6000012872,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
85515,6000006637,2026-03-21,Inbound,Service - General,48534.0,Escalated to Complaint,Customer Service,7
85516,6000008689,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85517,6000035781,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85518,6000049500,2026-03-21,Inbound,Billing - Estimated Read,6947.0,Escalated to Complaint,Billing,12
85519,6000025814,2026-03-21,Inbound,Payment / Direct Debit,2824.0,Escalated to Complaint,Collections,13
85520,6000017683,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85521,6000003590,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85522,6000019467,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
85523,6000022535,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85524,6000023790,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,13
85525,6000040152,2026-03-21,Inbound,Service - General,29493.0,Escalated to Complaint,Customer Service,7
85526,6000011885,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,7
85527,6000032660,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,7
85528,6000023569,2026-03-21,Inbound,Service - General,,Information Provided,Customer Service,17
85529,6000022831,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
85530,6000015644,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85531,6000042596,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85532,6000041537,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
85533,6000024406,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,16
85534,6000016621,2026-03-21,Inbound,Billing - Estimated Read,24452.0,Escalated to Complaint,Billing,2
85535,6000023556,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
85536,6000005001,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
85537,6000040486,2026-03-21,Inbound,Payment / Direct Debit,30842.0,Escalated to Complaint,Collections,21
85538,6000045815,2026-03-21,Inbound,Service - General,30337.0,Escalated to Complaint,Customer Service,15
85539,6000000503,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,10
85540,6000000134,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85541,6000031256,2026-03-21,Inbound,Payment / Direct Debit,11595.0,Escalated to Complaint,Collections,7
85542,6000010005,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,17
85543,6000032474,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
85544,6000029592,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,16
85545,6000020319,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85546,6000043370,2026-03-21,Inbound,Debt / Collections,24709.0,Escalated to Complaint,Collections,6
85547,6000047711,2026-03-21,Inbound,Service - General,38629.0,Escalated to Complaint,Customer Service,10
85548,6000009094,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85549,6000033205,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
85550,6000032920,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,6
85551,6000044960,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85552,6000046283,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
85553,6000024870,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85554,6000041846,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,4
85555,6000003773,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,10
85556,6000021410,2026-03-21,Inbound,Service - General,46079.0,Escalated to Complaint,Customer Service,15
85557,6000031797,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,3
85558,6000022657,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,7
85559,6000046539,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,24
85560,6000044822,2026-03-21,Inbound,Service - General,7622.0,Escalated to Complaint,Customer Service,8
85561,6000045461,2026-03-21,Inbound,Payment / Direct Debit,35374.0,Escalated to Complaint,Collections,21
85562,6000028528,2026-03-21,Inbound,Service - General,,Information Provided,Customer Service,8
85563,6000004973,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,23
85564,6000034481,2026-03-21,Inbound,Service - General,,Resolved,Customer Service,21
85565,6000013732,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85566,6000005492,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,19
85567,6000045890,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,23
85568,6000031963,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,9
85569,6000045739,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
85570,6000019279,2026-03-21,Inbound,Service - General,33743.0,Escalated to Complaint,Customer Service,5
85571,6000004309,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85572,6000029965,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,17
85573,6000015699,2026-03-21,Inbound,Payment / Direct Debit,48800.0,Escalated to Complaint,Collections,11
85574,6000032321,2026-03-21,Inbound,Service - General,36652.0,Escalated to Complaint,Customer Service,22
85575,6000047213,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,3
85576,6000046488,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,5
85577,6000013984,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,8
85578,6000025067,2026-03-21,Inbound,Service - General,1559.0,Escalated to Complaint,Customer Service,9
85579,6000033046,2026-03-21,Inbound,Billing - Estimated Read,6824.0,Escalated to Complaint,Billing,6
85580,6000021936,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,10
85581,6000010789,2026-03-21,Inbound,Service - General,46685.0,Escalated to Complaint,Customer Service,23
85582,6000037174,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
85583,6000037579,2026-03-21,Inbound,Debt / Collections,24103.0,Escalated to Complaint,Collections,24
85584,6000016688,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85585,6000000010,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
85586,6000022181,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85587,6000020537,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85588,6000001721,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
85589,6000003697,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,7
85590,6000025146,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,12
85591,6000040979,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,13
85592,6000037135,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,2
85593,6000004592,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,3
85594,6000012675,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,12
85595,6000031929,2026-03-21,Inbound,Meter Fault,13681.0,Escalated to Complaint,Technical,4
85596,6000017120,2026-03-21,Inbound,Service - General,14235.0,Escalated to Complaint,Customer Service,3
85597,6000008134,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,24
85598,6000018897,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85599,6000039751,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
85600,6000036562,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,5
85601,6000006418,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,10
85602,6000006365,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,10
85603,6000017445,2026-03-21,Inbound,Payment / Direct Debit,27872.0,Escalated to Complaint,Collections,16
85604,6000016619,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,7
85605,6000002534,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,16
85606,6000025651,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,14
85607,6000002633,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85608,6000046796,2026-03-21,Inbound,Payment / Direct Debit,32559.0,Escalated to Complaint,Collections,3
85609,6000007061,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,3
85610,6000010259,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85611,6000025925,2026-03-21,Inbound,Payment / Direct Debit,11074.0,Escalated to Complaint,Collections,19
85612,6000014718,2026-03-21,Inbound,Service - General,30688.0,Escalated to Complaint,Customer Service,3
85613,6000023345,2026-03-21,Inbound,Debt / Collections,26905.0,Escalated to Complaint,Collections,7
85614,6000021042,2026-03-21,Inbound,Payment / Direct Debit,4422.0,Escalated to Complaint,Collections,8
85615,6000033333,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
85616,6000038980,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,2
85617,6000022928,2026-03-21,Inbound,Service - General,,Resolved,Customer Service,13
85618,6000018381,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,9
85619,6000027245,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,19
85620,6000041024,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
85621,6000038713,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,15
85622,6000040124,2026-03-21,Inbound,Debt / Collections,26432.0,Escalated to Complaint,Collections,16
85623,6000004497,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
85624,6000041090,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,5
85625,6000034700,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
85626,6000023211,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,6
85627,6000042521,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,19
85628,6000026331,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,11
85629,6000008586,2026-03-21,Inbound,Billing - Estimated Read,17621.0,Escalated to Complaint,Billing,5
85630,6000003854,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,20
85631,6000022741,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85632,6000035851,2026-03-21,Inbound,Billing - Estimated Read,24686.0,Escalated to Complaint,Billing,15
85633,6000039833,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,12
85634,6000037317,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,14
85635,6000029032,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,11
85636,6000006448,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,18
85637,6000040388,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,10
85638,6000035996,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,7
85639,6000019047,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,11
85640,6000020327,2026-03-21,Inbound,Service - General,7768.0,Escalated to Complaint,Customer Service,5
85641,6000024368,2026-03-21,Inbound,Payment / Direct Debit,27804.0,Escalated to Complaint,Collections,24
85642,6000042578,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,17
85643,6000047308,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,4
85644,6000026051,2026-03-21,Inbound,Service - General,,Information Provided,Customer Service,7
85645,6000026200,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,6
85646,6000025711,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85647,6000040988,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
85648,6000010004,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,19
85649,6000024711,2026-03-21,Inbound,Service - General,377.0,Escalated to Complaint,Customer Service,16
85650,6000005624,2026-03-21,Inbound,Service - General,,Resolved,Customer Service,8
85651,6000024241,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,22
85652,6000006295,2026-03-21,Inbound,Service - General,26071.0,Escalated to Complaint,Customer Service,24
85653,6000038085,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,19
85654,6000001960,2026-03-21,Inbound,Service - General,28767.0,Escalated to Complaint,Customer Service,19
85655,6000033139,2026-03-21,Inbound,Service - General,,Resolved,Customer Service,22
85656,6000010563,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,2
85657,6000011488,2026-03-21,Inbound,Payment / Direct Debit,7607.0,Escalated to Complaint,Collections,11
85658,6000039157,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,20
85659,6000031077,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,20
85660,6000029737,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85661,6000044686,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85662,6000018682,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,8
85663,6000019299,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,5
85664,6000011925,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85665,6000000686,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,9
85666,6000026255,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,11
85667,6000033620,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,13
85668,6000019272,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,24
85669,6000031010,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,3
85670,6000001598,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,14
85671,6000003452,2026-03-21,Inbound,Payment / Direct Debit,35844.0,Escalated to Complaint,Collections,21
85672,6000019438,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,6
85673,6000038732,2026-03-21,Inbound,Service - General,40656.0,Escalated to Complaint,Customer Service,6
85674,6000031764,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,13
85675,6000044734,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,11
85676,6000047658,2026-03-21,Inbound,Service - General,,Information Provided,Customer Service,12
85677,6000001763,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,9
85678,6000006007,2026-03-21,Inbound,Service - General,46370.0,Escalated to Complaint,Customer Service,9
85679,6000007168,2026-03-21,Inbound,Payment / Direct Debit,12686.0,Escalated to Complaint,Collections,7
85680,6000028339,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,4
85681,6000034303,2026-03-21,Inbound,Payment / Direct Debit,32923.0,Escalated to Complaint,Collections,21
85682,6000002388,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,14
85683,6000022196,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
85684,6000006528,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,18
85685,6000027459,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,13
85686,6000015102,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,9
85687,6000047899,2026-03-21,Outbound,Debt / Collections,,Referred to Vulnerability Team,Collections,24
85688,6000045896,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,8
85689,6000015794,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,22
85690,6000012569,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,19
85691,6000022338,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,13
85692,6000002321,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,11
85693,6000042099,2026-03-21,Inbound,Service - General,5247.0,Escalated to Complaint,Customer Service,22
85694,6000041707,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,14
85695,6000000252,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,23
85696,6000007088,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,3
85697,6000028573,2026-03-21,Inbound,Payment / Direct Debit,45735.0,Escalated to Complaint,Collections,11
85698,6000020403,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,22
85699,6000041874,2026-03-21,Inbound,Payment / Direct Debit,18623.0,Escalated to Complaint,Collections,24
85700,6000007490,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,15
85701,6000005120,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,15
85702,6000020299,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,17
85703,6000005695,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,23
85704,6000039210,2026-03-21,Outbound,Debt / Collections,,Promise to Pay Taken,Collections,8
85705,6000028372,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,11
85706,6000047044,2026-03-21,Outbound,Debt / Collections,,Payment Plan Set Up,Collections,6
85707,6000011615,2026-03-21,Outbound,Debt / Collections,,No Answer,Collections,22
85708,6000049236,2026-03-21,Inbound,Service - General,47415.0,Escalated to Complaint,Customer Service,14
85709,6000046618,2026-03-21,Inbound,Service - General,,Follow-up Required,Customer Service,6
85710,6000013380,2026-03-21,Outbound,Debt / Collections,,Left Voicemail,Collections,6
